event_id,overflow_key,company_slug,start_utc,end_utc,duration_min,source,day_utc,window_start_utc,window_end_utc,gauge_id,gauge_label,gauge_distance_km,gauge_method,triangulated_gauges,rain_day_mm,rain_prev24_mm,rain_window_total_mm,rain_window_max15_mm,n_readings_present,n_readings_expected,n_gauges_skipped_stuck,verdict,verdict_basis,rule_version,classified_utc,radar_window_total_mm,radar_3x3_max_total_mm,radar_status,is_final
thames:TWL00324:1736733480000,thames:TWL00324,thames,2025-01-13T01:58:00Z,2025-01-13T02:02:00Z,4,thames_api,2025-01-13,2025-01-12T00:00:00Z,2025-01-14T00:00:00Z,11070879-1ccb-4a52-bb60-5cf74a549431,Cleeve,6.79,nearest,,0,0.11,0.11,0.09,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.05,0.07,complete,true
thames:TWL00324:1736734200000,thames:TWL00324,thames,2025-01-13T02:10:00Z,2025-01-13T02:14:00Z,4,thames_api,2025-01-13,2025-01-12T00:00:00Z,2025-01-14T00:00:00Z,11070879-1ccb-4a52-bb60-5cf74a549431,Cleeve,6.79,nearest,,0,0.11,0.11,0.09,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.05,0.07,complete,true
thames:TWL00324:1736742720000,thames:TWL00324,thames,2025-01-13T04:32:00Z,2025-01-13T04:40:00Z,8,thames_api,2025-01-13,2025-01-12T00:00:00Z,2025-01-14T00:00:00Z,11070879-1ccb-4a52-bb60-5cf74a549431,Cleeve,6.79,nearest,,0,0.11,0.11,0.09,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.05,0.07,complete,true
thames:TWL00324:1736743440000,thames:TWL00324,thames,2025-01-13T04:44:00Z,2025-01-13T04:48:00Z,4,thames_api,2025-01-13,2025-01-12T00:00:00Z,2025-01-14T00:00:00Z,11070879-1ccb-4a52-bb60-5cf74a549431,Cleeve,6.79,nearest,,0,0.11,0.11,0.09,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.05,0.07,complete,true
thames:TWL00324:1736744400000,thames:TWL00324,thames,2025-01-13T05:00:00Z,2025-01-13T05:04:00Z,4,thames_api,2025-01-13,2025-01-12T00:00:00Z,2025-01-14T00:00:00Z,11070879-1ccb-4a52-bb60-5cf74a549431,Cleeve,6.79,nearest,,0,0.11,0.11,0.09,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.05,0.07,complete,true
thames:TWL00324:1736745360000,thames:TWL00324,thames,2025-01-13T05:16:00Z,2025-01-13T05:22:00Z,6,thames_api,2025-01-13,2025-01-12T00:00:00Z,2025-01-14T00:00:00Z,11070879-1ccb-4a52-bb60-5cf74a549431,Cleeve,6.79,nearest,,0,0.11,0.11,0.09,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.05,0.07,complete,true
thames:TWL00324:1736754240000,thames:TWL00324,thames,2025-01-13T07:44:00Z,2025-01-13T08:12:00Z,28,thames_api,2025-01-13,2025-01-12T00:00:00Z,2025-01-14T00:00:00Z,11070879-1ccb-4a52-bb60-5cf74a549431,Cleeve,6.79,nearest,,0,0.11,0.11,0.09,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.05,0.07,complete,true
thames:TWL00324:1736756160000,thames:TWL00324,thames,2025-01-13T08:16:00Z,2025-01-13T09:30:00Z,74,thames_api,2025-01-13,2025-01-12T00:00:00Z,2025-01-14T00:00:00Z,11070879-1ccb-4a52-bb60-5cf74a549431,Cleeve,6.79,nearest,,0,0.11,0.11,0.09,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.05,0.07,complete,true
thames:TWL00324:1738479720000,thames:TWL00324,thames,2025-02-02T07:02:00Z,2025-02-02T07:12:00Z,10,thames_api,2025-02-02,2025-02-01T00:00:00Z,2025-02-03T00:00:00Z,11070879-1ccb-4a52-bb60-5cf74a549431,Cleeve,6.79,nearest,,0,0.14,0.14,0.07,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.00,0.01,complete,true
thames:TWL00324:1738485000000,thames:TWL00324,thames,2025-02-02T08:30:00Z,2025-02-03T01:06:00Z,996,thames_api,2025-02-02,2025-02-01T00:00:00Z,2025-02-03T00:00:00Z,11070879-1ccb-4a52-bb60-5cf74a549431,Cleeve,6.79,nearest,,0,0.14,0.14,0.07,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.00,0.01,complete,true
thames:TWL00324:1772708400000,thames:TWL00324,thames,2026-03-05T11:00:00Z,2026-03-06T09:42:00Z,1362,thames_api,2026-03-05,2026-03-04T00:00:00Z,2026-03-06T00:00:00Z,11070879-1ccb-4a52-bb60-5cf74a549431,Cleeve,6.79,nearest,,0.16,0,0.16,0.03,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.00,0.31,complete,true
thames:TWL00324:1772937600000,thames:TWL00324,thames,2026-03-08T02:40:00Z,2026-03-11T03:34:00Z,4374,thames_api,2026-03-08,2026-03-07T00:00:00Z,2026-03-09T00:00:00Z,11070879-1ccb-4a52-bb60-5cf74a549431,Cleeve,6.79,nearest,,0.06,0.04,0.1,0.05,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.03,0.04,complete,true
thames:TWL00327:1683284040000,thames:TWL00327,thames,2023-05-05T10:54:00Z,2023-05-05T11:34:00Z,40,thames_api,2023-05-05,2023-05-04T00:00:00Z,2023-05-06T00:00:00Z,03963e57-c237-40d7-bde8-f917e116dd49,Deptford,6.80,nearest,,0.2,0,0.2,0.2,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,,,missing,true
thames:TWL00327:1683286800000,thames:TWL00327,thames,2023-05-05T11:40:00Z,2023-05-05T12:20:00Z,40,thames_api,2023-05-05,2023-05-04T00:00:00Z,2023-05-06T00:00:00Z,03963e57-c237-40d7-bde8-f917e116dd49,Deptford,6.80,nearest,,0.2,0,0.2,0.2,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,,,missing,true
thames:TWL00327:1692783360000,thames:TWL00327,thames,2023-08-23T09:36:00Z,2023-08-23T09:40:00Z,4,thames_api,2023-08-23,2023-08-22T00:00:00Z,2023-08-24T00:00:00Z,03963e57-c237-40d7-bde8-f917e116dd49,Deptford,6.80,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,,,missing,true
thames:TWL00327:1692784080000,thames:TWL00327,thames,2023-08-23T09:48:00Z,2023-08-23T09:52:00Z,4,thames_api,2023-08-23,2023-08-22T00:00:00Z,2023-08-24T00:00:00Z,03963e57-c237-40d7-bde8-f917e116dd49,Deptford,6.80,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,,,missing,true
thames:TWL00327:1742844000000,thames:TWL00327,thames,2025-03-24T19:20:00Z,2025-03-25T16:56:00Z,1296,thames_api,2025-03-24,2025-03-23T00:00:00Z,2025-03-25T00:00:00Z,72bf626d-8710-47ca-8a5c-464388561754,Holland Park,7.42,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.00,0.09,complete,true
thames:TWL00327:1742922240000,thames:TWL00327,thames,2025-03-25T17:04:00Z,2025-03-26T10:10:00Z,1026,hub,2025-03-25,2025-03-24T00:00:00Z,2025-03-26T00:00:00Z,72bf626d-8710-47ca-8a5c-464388561754,Holland Park,7.42,nearest,,0,0,0,0,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,0.87,1.48,complete,true
thames:TWL00328:1674008100000,thames:TWL00328,thames,2023-01-18T02:15:00Z,2023-01-18T03:30:00Z,75,thames_api,2023-01-18,2023-01-17T00:00:00Z,2023-01-19T00:00:00Z,0633c7dd-7509-4333-9029-1b4799265ac1,Pease Pottage,1.26,nearest,,0.16,0,0.16,0.11,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,,,missing,true
thames:TWL00328:1674014400000,thames:TWL00328,thames,2023-01-18T04:00:00Z,2023-01-18T04:30:00Z,30,thames_api,2023-01-18,2023-01-17T00:00:00Z,2023-01-19T00:00:00Z,0633c7dd-7509-4333-9029-1b4799265ac1,Pease Pottage,1.26,nearest,,0.16,0,0.16,0.11,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,,,missing,true
thames:TWL00328:1674019800000,thames:TWL00328,thames,2023-01-18T05:30:00Z,2023-01-18T06:00:00Z,30,thames_api,2023-01-18,2023-01-17T00:00:00Z,2023-01-19T00:00:00Z,0633c7dd-7509-4333-9029-1b4799265ac1,Pease Pottage,1.26,nearest,,0.16,0,0.16,0.11,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,,,missing,true
thames:TWL00328:1674023400000,thames:TWL00328,thames,2023-01-18T06:30:00Z,2023-01-18T10:00:00Z,210,thames_api,2023-01-18,2023-01-17T00:00:00Z,2023-01-19T00:00:00Z,0633c7dd-7509-4333-9029-1b4799265ac1,Pease Pottage,1.26,nearest,,0.16,0,0.16,0.11,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,,,missing,true
thames:TWL00328:1674044100000,thames:TWL00328,thames,2023-01-18T12:15:00Z,2023-01-18T14:45:00Z,150,thames_api,2023-01-18,2023-01-17T00:00:00Z,2023-01-19T00:00:00Z,0633c7dd-7509-4333-9029-1b4799265ac1,Pease Pottage,1.26,nearest,,0.16,0,0.16,0.11,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,,,missing,true
thames:TWL00328:1674056700000,thames:TWL00328,thames,2023-01-18T15:45:00Z,2023-01-18T16:15:00Z,30,thames_api,2023-01-18,2023-01-17T00:00:00Z,2023-01-19T00:00:00Z,0633c7dd-7509-4333-9029-1b4799265ac1,Pease Pottage,1.26,nearest,,0.16,0,0.16,0.11,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,,,missing,true
thames:TWL00328:1674062100000,thames:TWL00328,thames,2023-01-18T17:15:00Z,2023-01-18T18:00:00Z,45,thames_api,2023-01-18,2023-01-17T00:00:00Z,2023-01-19T00:00:00Z,0633c7dd-7509-4333-9029-1b4799265ac1,Pease Pottage,1.26,nearest,,0.16,0,0.16,0.11,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,,,missing,true
thames:TWL00328:1674070200000,thames:TWL00328,thames,2023-01-18T19:30:00Z,2023-01-18T20:30:00Z,60,thames_api,2023-01-18,2023-01-17T00:00:00Z,2023-01-19T00:00:00Z,0633c7dd-7509-4333-9029-1b4799265ac1,Pease Pottage,1.26,nearest,,0.16,0,0.16,0.11,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,,,missing,true
thames:TWL00328:1674076500000,thames:TWL00328,thames,2023-01-18T21:15:00Z,2023-01-18T21:45:00Z,30,thames_api,2023-01-18,2023-01-17T00:00:00Z,2023-01-19T00:00:00Z,0633c7dd-7509-4333-9029-1b4799265ac1,Pease Pottage,1.26,nearest,,0.16,0,0.16,0.11,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,,,missing,true
thames:TWL00328:1674085500000,thames:TWL00328,thames,2023-01-18T23:45:00Z,2023-01-19T00:15:00Z,30,thames_api,2023-01-18,2023-01-17T00:00:00Z,2023-01-19T00:00:00Z,0633c7dd-7509-4333-9029-1b4799265ac1,Pease Pottage,1.26,nearest,,0.16,0,0.16,0.11,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,,,missing,true
thames:TWL00328:1674177300000,thames:TWL00328,thames,2023-01-20T01:15:00Z,2023-01-20T01:45:00Z,30,thames_api,2023-01-20,2023-01-19T00:00:00Z,2023-01-21T00:00:00Z,0633c7dd-7509-4333-9029-1b4799265ac1,Pease Pottage,1.26,nearest,,0.03,0.14,0.17,0.09,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,,,missing,true
thames:TWL00328:1674185400000,thames:TWL00328,thames,2023-01-20T03:30:00Z,2023-01-20T08:45:00Z,315,thames_api,2023-01-20,2023-01-19T00:00:00Z,2023-01-21T00:00:00Z,0633c7dd-7509-4333-9029-1b4799265ac1,Pease Pottage,1.26,nearest,,0.03,0.14,0.17,0.09,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,,,missing,true
thames:TWL00328:1674218700000,thames:TWL00328,thames,2023-01-20T12:45:00Z,2023-01-20T13:30:00Z,45,thames_api,2023-01-20,2023-01-19T00:00:00Z,2023-01-21T00:00:00Z,0633c7dd-7509-4333-9029-1b4799265ac1,Pease Pottage,1.26,nearest,,0.03,0.14,0.17,0.09,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,,,missing,true
thames:TWL00328:1674228600000,thames:TWL00328,thames,2023-01-20T15:30:00Z,2023-01-20T17:00:00Z,90,thames_api,2023-01-20,2023-01-19T00:00:00Z,2023-01-21T00:00:00Z,0633c7dd-7509-4333-9029-1b4799265ac1,Pease Pottage,1.26,nearest,,0.03,0.14,0.17,0.09,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,,,missing,true
thames:TWL00328:1674236700000,thames:TWL00328,thames,2023-01-20T17:45:00Z,2023-01-20T18:15:00Z,30,thames_api,2023-01-20,2023-01-19T00:00:00Z,2023-01-21T00:00:00Z,0633c7dd-7509-4333-9029-1b4799265ac1,Pease Pottage,1.26,nearest,,0.03,0.14,0.17,0.09,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,,,missing,true
thames:TWL00328:1674242100000,thames:TWL00328,thames,2023-01-20T19:15:00Z,2023-01-20T20:15:00Z,60,thames_api,2023-01-20,2023-01-19T00:00:00Z,2023-01-21T00:00:00Z,0633c7dd-7509-4333-9029-1b4799265ac1,Pease Pottage,1.26,nearest,,0.03,0.14,0.17,0.09,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,,,missing,true
thames:TWL00328:1674249300000,thames:TWL00328,thames,2023-01-20T21:15:00Z,2023-01-20T23:30:00Z,135,thames_api,2023-01-20,2023-01-19T00:00:00Z,2023-01-21T00:00:00Z,0633c7dd-7509-4333-9029-1b4799265ac1,Pease Pottage,1.26,nearest,,0.03,0.14,0.17,0.09,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,,,missing,true
thames:TWL00328:1674265500000,thames:TWL00328,thames,2023-01-21T01:45:00Z,2023-01-21T02:30:00Z,45,thames_api,2023-01-21,2023-01-20T00:00:00Z,2023-01-22T00:00:00Z,0633c7dd-7509-4333-9029-1b4799265ac1,Pease Pottage,1.26,nearest,,0.12,0.03,0.15,0.07,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,,,missing,true
thames:TWL00328:1674270000000,thames:TWL00328,thames,2023-01-21T03:00:00Z,2023-01-21T03:30:00Z,30,thames_api,2023-01-21,2023-01-20T00:00:00Z,2023-01-22T00:00:00Z,0633c7dd-7509-4333-9029-1b4799265ac1,Pease Pottage,1.26,nearest,,0.12,0.03,0.15,0.07,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,,,missing,true
thames:TWL00328:1674277200000,thames:TWL00328,thames,2023-01-21T05:00:00Z,2023-01-21T05:30:00Z,30,thames_api,2023-01-21,2023-01-20T00:00:00Z,2023-01-22T00:00:00Z,0633c7dd-7509-4333-9029-1b4799265ac1,Pease Pottage,1.26,nearest,,0.12,0.03,0.15,0.07,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,,,missing,true
thames:TWL00328:1674280800000,thames:TWL00328,thames,2023-01-21T06:00:00Z,2023-01-21T06:30:00Z,30,thames_api,2023-01-21,2023-01-20T00:00:00Z,2023-01-22T00:00:00Z,0633c7dd-7509-4333-9029-1b4799265ac1,Pease Pottage,1.26,nearest,,0.12,0.03,0.15,0.07,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,,,missing,true
thames:TWL00328:1674287100000,thames:TWL00328,thames,2023-01-21T07:45:00Z,2023-01-21T09:15:00Z,90,thames_api,2023-01-21,2023-01-20T00:00:00Z,2023-01-22T00:00:00Z,0633c7dd-7509-4333-9029-1b4799265ac1,Pease Pottage,1.26,nearest,,0.12,0.03,0.15,0.07,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,,,missing,true
thames:TWL00328:1674298800000,thames:TWL00328,thames,2023-01-21T11:00:00Z,2023-01-21T11:30:00Z,30,thames_api,2023-01-21,2023-01-20T00:00:00Z,2023-01-22T00:00:00Z,0633c7dd-7509-4333-9029-1b4799265ac1,Pease Pottage,1.26,nearest,,0.12,0.03,0.15,0.07,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,,,missing,true
thames:TWL00328:1674305100000,thames:TWL00328,thames,2023-01-21T12:45:00Z,2023-01-21T13:30:00Z,45,thames_api,2023-01-21,2023-01-20T00:00:00Z,2023-01-22T00:00:00Z,0633c7dd-7509-4333-9029-1b4799265ac1,Pease Pottage,1.26,nearest,,0.12,0.03,0.15,0.07,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,,,missing,true
thames:TWL00328:1674311400000,thames:TWL00328,thames,2023-01-21T14:30:00Z,2023-01-21T15:00:00Z,30,thames_api,2023-01-21,2023-01-20T00:00:00Z,2023-01-22T00:00:00Z,0633c7dd-7509-4333-9029-1b4799265ac1,Pease Pottage,1.26,nearest,,0.12,0.03,0.15,0.07,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,,,missing,true
thames:TWL00328:1674325800000,thames:TWL00328,thames,2023-01-21T18:30:00Z,2023-01-21T19:30:00Z,60,thames_api,2023-01-21,2023-01-20T00:00:00Z,2023-01-22T00:00:00Z,0633c7dd-7509-4333-9029-1b4799265ac1,Pease Pottage,1.26,nearest,,0.12,0.03,0.15,0.07,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,,,missing,true
thames:TWL00328:1674332100000,thames:TWL00328,thames,2023-01-21T20:15:00Z,2023-01-21T21:00:00Z,45,thames_api,2023-01-21,2023-01-20T00:00:00Z,2023-01-22T00:00:00Z,0633c7dd-7509-4333-9029-1b4799265ac1,Pease Pottage,1.26,nearest,,0.12,0.03,0.15,0.07,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,,,missing,true
thames:TWL00328:1674352800000,thames:TWL00328,thames,2023-01-22T02:00:00Z,2023-01-22T03:00:00Z,60,thames_api,2023-01-22,2023-01-21T00:00:00Z,2023-01-23T00:00:00Z,0633c7dd-7509-4333-9029-1b4799265ac1,Pease Pottage,1.26,nearest,,0.07,0.12,0.19,0.07,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,,,missing,true
thames:TWL00328:1674358200000,thames:TWL00328,thames,2023-01-22T03:30:00Z,2023-01-22T05:30:00Z,120,thames_api,2023-01-22,2023-01-21T00:00:00Z,2023-01-23T00:00:00Z,0633c7dd-7509-4333-9029-1b4799265ac1,Pease Pottage,1.26,nearest,,0.07,0.12,0.19,0.07,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,,,missing,true
thames:TWL00328:1674369000000,thames:TWL00328,thames,2023-01-22T06:30:00Z,2023-01-22T07:00:00Z,30,thames_api,2023-01-22,2023-01-21T00:00:00Z,2023-01-23T00:00:00Z,0633c7dd-7509-4333-9029-1b4799265ac1,Pease Pottage,1.26,nearest,,0.07,0.12,0.19,0.07,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,,,missing,true
thames:TWL00328:1674372600000,thames:TWL00328,thames,2023-01-22T07:30:00Z,2023-01-22T08:00:00Z,30,thames_api,2023-01-22,2023-01-21T00:00:00Z,2023-01-23T00:00:00Z,0633c7dd-7509-4333-9029-1b4799265ac1,Pease Pottage,1.26,nearest,,0.07,0.12,0.19,0.07,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,,,missing,true
thames:TWL00328:1674381600000,thames:TWL00328,thames,2023-01-22T10:00:00Z,2023-01-22T10:30:00Z,30,thames_api,2023-01-22,2023-01-21T00:00:00Z,2023-01-23T00:00:00Z,0633c7dd-7509-4333-9029-1b4799265ac1,Pease Pottage,1.26,nearest,,0.07,0.12,0.19,0.07,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,,,missing,true
thames:TWL00328:1674416700000,thames:TWL00328,thames,2023-01-22T19:45:00Z,2023-01-22T20:15:00Z,30,thames_api,2023-01-22,2023-01-21T00:00:00Z,2023-01-23T00:00:00Z,0633c7dd-7509-4333-9029-1b4799265ac1,Pease Pottage,1.26,nearest,,0.07,0.12,0.19,0.07,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,,,missing,true
thames:TWL00328:1674503100000,thames:TWL00328,thames,2023-01-23T19:45:00Z,2023-01-23T20:15:00Z,30,thames_api,2023-01-23,2023-01-22T00:00:00Z,2023-01-24T00:00:00Z,0633c7dd-7509-4333-9029-1b4799265ac1,Pease Pottage,1.26,nearest,,0.04,0.07,0.11,0.04,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,,,missing,true
thames:TWL00328:1674528300000,thames:TWL00328,thames,2023-01-24T02:45:00Z,2023-01-24T03:30:00Z,45,thames_api,2023-01-24,2023-01-23T00:00:00Z,2023-01-25T00:00:00Z,0633c7dd-7509-4333-9029-1b4799265ac1,Pease Pottage,1.26,nearest,,0,0.04,0.04,0.03,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,,,missing,true
thames:TWL00328:1674540900000,thames:TWL00328,thames,2023-01-24T06:15:00Z,2023-01-24T07:15:00Z,60,thames_api,2023-01-24,2023-01-23T00:00:00Z,2023-01-25T00:00:00Z,0633c7dd-7509-4333-9029-1b4799265ac1,Pease Pottage,1.26,nearest,,0,0.04,0.04,0.03,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,,,missing,true
thames:TWL00328:1674564300000,thames:TWL00328,thames,2023-01-24T12:45:00Z,2023-01-24T13:45:00Z,60,thames_api,2023-01-24,2023-01-23T00:00:00Z,2023-01-25T00:00:00Z,0633c7dd-7509-4333-9029-1b4799265ac1,Pease Pottage,1.26,nearest,,0,0.04,0.04,0.03,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,,,missing,true
thames:TWL00328:1674780300000,thames:TWL00328,thames,2023-01-27T00:45:00Z,2023-01-27T01:15:00Z,30,thames_api,2023-01-27,2023-01-26T00:00:00Z,2023-01-28T00:00:00Z,0633c7dd-7509-4333-9029-1b4799265ac1,Pease Pottage,1.26,nearest,,0.12,0.04,0.16,0.05,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,,,missing,true
thames:TWL00328:1674783900000,thames:TWL00328,thames,2023-01-27T01:45:00Z,2023-01-27T03:00:00Z,75,thames_api,2023-01-27,2023-01-26T00:00:00Z,2023-01-28T00:00:00Z,0633c7dd-7509-4333-9029-1b4799265ac1,Pease Pottage,1.26,nearest,,0.12,0.04,0.16,0.05,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,,,missing,true
thames:TWL00328:1674792000000,thames:TWL00328,thames,2023-01-27T04:00:00Z,2023-01-27T07:30:00Z,210,thames_api,2023-01-27,2023-01-26T00:00:00Z,2023-01-28T00:00:00Z,0633c7dd-7509-4333-9029-1b4799265ac1,Pease Pottage,1.26,nearest,,0.12,0.04,0.16,0.05,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,,,missing,true
thames:TWL00328:1674810000000,thames:TWL00328,thames,2023-01-27T09:00:00Z,2023-01-27T13:15:00Z,255,thames_api,2023-01-27,2023-01-26T00:00:00Z,2023-01-28T00:00:00Z,0633c7dd-7509-4333-9029-1b4799265ac1,Pease Pottage,1.26,nearest,,0.12,0.04,0.16,0.05,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,,,missing,true
thames:TWL00328:1674835200000,thames:TWL00328,thames,2023-01-27T16:00:00Z,2023-01-27T17:30:00Z,90,thames_api,2023-01-27,2023-01-26T00:00:00Z,2023-01-28T00:00:00Z,0633c7dd-7509-4333-9029-1b4799265ac1,Pease Pottage,1.26,nearest,,0.12,0.04,0.16,0.05,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,,,missing,true
thames:TWL00328:1674844200000,thames:TWL00328,thames,2023-01-27T18:30:00Z,2023-01-27T19:15:00Z,45,thames_api,2023-01-27,2023-01-26T00:00:00Z,2023-01-28T00:00:00Z,0633c7dd-7509-4333-9029-1b4799265ac1,Pease Pottage,1.26,nearest,,0.12,0.04,0.16,0.05,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,,,missing,true
thames:TWL00328:1674849600000,thames:TWL00328,thames,2023-01-27T20:00:00Z,2023-01-27T21:30:00Z,90,thames_api,2023-01-27,2023-01-26T00:00:00Z,2023-01-28T00:00:00Z,0633c7dd-7509-4333-9029-1b4799265ac1,Pease Pottage,1.26,nearest,,0.12,0.04,0.16,0.05,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,,,missing,true
thames:TWL00328:1674878400000,thames:TWL00328,thames,2023-01-28T04:00:00Z,2023-01-28T04:30:00Z,30,thames_api,2023-01-28,2023-01-27T00:00:00Z,2023-01-29T00:00:00Z,0633c7dd-7509-4333-9029-1b4799265ac1,Pease Pottage,1.26,nearest,,0,0.12,0.12,0.05,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,,,missing,true
thames:TWL00328:1674889200000,thames:TWL00328,thames,2023-01-28T07:00:00Z,2023-01-28T10:45:00Z,225,thames_api,2023-01-28,2023-01-27T00:00:00Z,2023-01-29T00:00:00Z,0633c7dd-7509-4333-9029-1b4799265ac1,Pease Pottage,1.26,nearest,,0,0.12,0.12,0.05,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,,,missing,true
thames:TWL00328:1674925200000,thames:TWL00328,thames,2023-01-28T17:00:00Z,2023-01-28T18:45:00Z,105,thames_api,2023-01-28,2023-01-27T00:00:00Z,2023-01-29T00:00:00Z,0633c7dd-7509-4333-9029-1b4799265ac1,Pease Pottage,1.26,nearest,,0,0.12,0.12,0.05,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,,,missing,true
thames:TWL00328:1674934200000,thames:TWL00328,thames,2023-01-28T19:30:00Z,2023-01-28T21:15:00Z,105,thames_api,2023-01-28,2023-01-27T00:00:00Z,2023-01-29T00:00:00Z,0633c7dd-7509-4333-9029-1b4799265ac1,Pease Pottage,1.26,nearest,,0,0.12,0.12,0.05,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,,,missing,true
thames:TWL00328:1674949500000,thames:TWL00328,thames,2023-01-28T23:45:00Z,2023-01-29T01:00:00Z,75,thames_api,2023-01-28,2023-01-27T00:00:00Z,2023-01-29T00:00:00Z,0633c7dd-7509-4333-9029-1b4799265ac1,Pease Pottage,1.26,nearest,,0,0.12,0.12,0.05,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,,,missing,true
thames:TWL00328:1674964800000,thames:TWL00328,thames,2023-01-29T04:00:00Z,2023-01-29T04:30:00Z,30,thames_api,2023-01-29,2023-01-28T00:00:00Z,2023-01-30T00:00:00Z,0633c7dd-7509-4333-9029-1b4799265ac1,Pease Pottage,1.26,nearest,,0.18,0,0.18,0.1,192,192,0,dry_day,total,dry-day-v3,2026-09-20T22:10:02Z,,,missing,true
